year,city,GDP,人均地区生产总值(元),population,job_count_last,job_count,gr,job_gr,city_new_comp_cnt,year_last,city_new_comp_cnt_last,yoy_gr,city_name,city_idx
2021,潮州,12450000.0,48427.0,275.0,17.31,16.023,-7.43500866551126,-0.16725301343791404,25650,2021,24772,60.34694802252572,潮州,193
2019,濮阳,15810000.0,43810.0,434.0,33.969,31.717,-6.62957402337426,0.19467303778427425,38898,2019,34171,0.7875176970268994,濮阳,153
2020,濮阳,16500000.0,43908.0,434.5,31.717,32.101,1.2107071917268353,-6.62957402337426,48475,2020,38898,13.833367475344591,濮阳,153
2021,濮阳,17720000.0,47131.0,435.0,32.101,31.993,-0.3364381171926125,1.2107071917268353,66501,2021,48475,24.620803126124738,濮阳,153
2019,烟台,76530000.0,107343.0,653.0,88.389,82.687,-6.451028974193619,-7.384006035458329,96675,2019,109987,14.404143999833574,烟台,136
2020,烟台,78160000.0,110058.0,651.0,82.687,86.534,4.652484671109133,-6.451028974193619,98121,2020,96675,-12.103248565739587,烟台,136
2021,烟台,87120000.0,122818.0,649.0,86.534,84.056,-2.863614301892907,4.652484671109133,87825,2021,98121,1.495733126454616,烟台,136
2019,焦作,27610000.0,76827.0,373.0,38.481,33.659,-12.53085938515112,8.452172932754642,36573,2019,40255,8.867914322803982,焦作,152
2020,焦作,21240000.0,60384.0,372.5,33.659,31.472,-6.497519237053975,-12.53085938515112,42971,2020,36573,-9.146689852192274,焦作,152
2021,焦作,21370000.0,60643.0,372.0,31.472,29.31,-6.8695983731571,-6.497519237053975,70884,2021,42971,17.493779564159354,焦作,152
2019,牡丹江,8250000.0,32811.0,250.0,19.203,18.916,-1.494558141956981,-3.3616828544109474,27104,2019,27336,2.635728767740482,牡丹江,67
2020,牡丹江,8320000.0,33428.0,247.0,18.916,17.755,-6.137661239162621,-1.494558141956981,33973,2020,27104,-0.8486976880304361,牡丹江,67
2021,牡丹江,8750000.0,38719.0,244.0,17.755,17.235,-2.928752464094619,-6.137661239162621,32032,2021,33973,25.343122786304605,牡丹江,67
2019,玉林,16800000.0,28647.0,737.0,29.512,31.563,6.94971537001897,3.242959594192757,41750,2019,39372,4.8354457343700075,玉林,213
2020,玉林,17610000.0,30397.0,740.0,31.563,31.24,-1.0233501251465338,6.94971537001897,38719,2020,41750,6.0398252565274815,玉林,213
2021,玉林,20710000.0,35639.0,743.0,31.24,31.011,-0.7330345710627376,-1.0233501251465338,62745,2021,38719,-7.259880239520958,玉林,213
2019,玉溪,19500000.0,81667.0,221.0,18.221,18.384,0.8945721969156482,-38.92948116369486,30547,2019,26545,-0.3042139262375122,玉溪,252
2020,玉溪,20580000.0,91290.0,221.5,18.384,18.98,3.2419495213228897,0.8945721969156482,32312,2020,30547,15.07628555283481,玉溪,252
2021,玉溪,23520000.0,104780.0,222.0,18.98,18.565,-2.186512118018963,3.2419495213228897,51424,2021,32312,5.777981471175566,玉溪,252
2019,珠海,34360000.0,175533.0,133.0,76.078,84.382,10.915113436210207,-1.963866910646634,29457,2019,34015,-26.64912772518491,珠海,199
2020,珠海,34820000.0,145645.0,140.5,84.382,79.79,-5.441918892654829,10.915113436210207,32796,2020,29457,-13.39997060120535,珠海,199
2021,珠海,38820000.0,157914.0,148.0,79.79,81.099,1.6405564607093588,-5.441918892654829,38390,2021,32796,11.33516651390162,珠海,199
2019,白城,4920000.0,25980.0,189.0,15.49,12.353,-20.251775338928343,-14.57563558153642,17300,2019,18230,-6.282130372198232,白城,56
2020,白城,5100000.0,27230.0,187.0,12.353,12.536,1.4814215170403937,-20.251775338928343,20976,2020,17300,-5.101481075150851,白城,56
2021,白城,5490000.0,35996.0,185.0,12.536,11.513,-8.160497766432671,1.4814215170403937,15974,2021,20976,21.248554913294797,白城,56
2019,白山,5090000.0,43744.0,117.0,13.864,13.631,-1.680611656087713,-4.300407261682883,13945,2019,15023,-8.973582161900145,白山,54
2020,白山,5090000.0,44021.0,115.0,13.631,12.979,-4.783214731127584,-1.680611656087713,14375,2020,13945,-7.175663981894428,白山,54
2021,白山,5410000.0,57948.0,113.0,12.979,13.225,1.8953694429463015,-4.783214731127584,11200,2021,14375,3.083542488347078,白山,54
2019,白银,4860000.0,27990.0,181.0,15.657,16.243,3.7427348789678643,0.3203690651630724,16447,2019,15759,2.198443579766537,白银,277
2020,白银,4970000.0,32700.0,180.5,16.243,15.68,-3.4661084774979924,3.7427348789678643,18262,2020,16447,4.365759248683292,白银,277
2021,白银,5710000.0,37919.0,180.0,15.68,14.762,-5.854591836734689,-3.4661084774979924,14240,2021,18262,11.035447194017147,白银,277
2019,百色,12580000.0,34194.0,423.0,21.518,23.025,7.003438981317957,-3.12007563819728,39955,2019,28765,-5.056606264646665,百色,218
2020,百色,13340000.0,37332.0,423.0,23.025,22.961,-0.2779587404994574,7.003438981317957,31458,2020,39955,38.9014427255345,百色,218
2021,百色,15690000.0,43892.0,423.0,22.961,22.836,-0.5444013762466792,-0.2779587404994574,41486,2021,31458,-21.266424727818798,百色,218
2019,益阳,17920000.0,40578.0,473.0,26.888,26.772,-0.4314192204701101,8.955344841559288,30771,2019,27832,-11.11962700389602,益阳,178
2020,益阳,18530000.0,47784.0,468.0,26.772,27.291,1.938592559390415,-0.4314192204701101,27176,2020,30771,10.55978729519977,益阳,178
2021,益阳,20190000.0,52597.0,463.0,27.291,26.883,-1.4949983511047644,1.938592559390415,57581,2021,27176,-11.683078223002177,益阳,178
2019,盐城,57020000.0,79149.0,821.0,59.944,60.12,0.29360736687574207,-25.486345047049607,205578,2019,93459,-7.091944767528556,盐城,74
2020,盐城,59530000.0,88731.0,812.5,60.12,64.774,7.741184298070531,0.29360736687574207,95078,2020,205578,119.96597438448946,盐城,74
2021,盐城,66170000.0,98593.0,804.0,64.774,63.2,-2.42998734059962,7.741184298070531,64765,2021,95078,-53.75088774090613,盐城,74
2019,盘锦,12810000.0,88983.0,130.0,39.821,31.6,-20.644885864242475,-3.6697469640524525,17878,2019,19781,5.622597180692012,盘锦,45
2020,盘锦,13040000.0,93802.0,129.5,31.6,30.4,-3.797468354430389,-20.644885864242475,20303,2020,17878,-9.62034275314696,盘锦,45
2021,盘锦,13830000.0,99443.0,129.0,30.4,28.384,-6.631578947368416,-3.797468354430389,17534,2021,20303,13.564157064548606,盘锦,45
2019,眉山,13800000.0,46168.0,342.0,23.068,23.522,1.9680943298075126,24.651464389927597,28225,2019,28562,4.381829477761942,眉山,242
2020,眉山,14240000.0,48132.0,341.5,23.522,23.976,1.9301079840149675,1.9680943298075126,46326,2020,28225,-1.1798893634899517,眉山,242
2021,眉山,15480000.0,52337.0,341.0,23.976,24.43,1.893560226893563,1.9301079840149675,31747,2021,46326,64.13108945969886,眉山,242
2019,石嘴山,5110000.0,63494.0,75.0,7.179,7.565,5.376793425268145,-5.997119287678399,9139,2019,9799,7.669486869574772,石嘴山,289
2020,石嘴山,5420000.0,72083.0,74.5,7.565,7.425,-1.850627891606088,5.376793425268145,9479,2020,9139,-6.735381161342994,石嘴山,289
2021,石嘴山,6170000.0,81943.0,74.0,7.425,7.018,-5.481481481481483,-1.850627891606088,9168,2021,9479,3.7203195097931943,石嘴山,289
2019,石家庄,58100000.0,52859.0,1052.0,106.938,105.039,-1.7757953206530896,11.434377116657114,160218,2019,174701,8.310807459577422,石家庄,4
2020,石家庄,59350000.0,52961.0,1051.5,105.039,107.63,2.4667028437056655,-1.7757953206530896,148098,2020,160218,-8.290164337925942,石家庄,4
2021,石家庄,64900000.0,57830.0,1051.0,107.63,103.707,-3.644894546130263,2.4667028437056655,162045,2021,148098,-7.564693105643561,石家庄,4
2019,福州,93920000.0,120879.0,710.0,176.193,156.114,-11.396025948817494,1.1272520648112534,104484,2019,99041,-1.4880093895779662,福州,110
2020,福州,100200000.0,121015.0,716.5,156.114,145.632,-6.71432414773819,-11.396025948817494,117584,2020,104484,5.495703799436598,福州,110
2021,福州,113240000.0,135298.0,723.0,145.632,137.252,-5.7542298395956895,-6.71432414773819,110877,2021,117584,12.53780483136174,福州,110
2019,秦皇岛,16120000.0,51334.0,301.0,27.557,27.998,1.6003193380992216,-2.8108908795937104,35672,2019,41022,14.276959077360225,秦皇岛,6
2020,秦皇岛,16860000.0,53821.0,300.5,27.998,27.764,-0.8357739838559961,1.6003193380992216,33573,2020,35672,-13.041782458193167,秦皇岛,6
2021,秦皇岛,18440000.0,58774.0,300.0,27.764,27.084,-2.44921481054603,-0.8357739838559961,30982,2021,33573,-5.884166853554609,秦皇岛,6
2019,绍兴,57810000.0,114561.0,448.0,102.947,108.551,5.443577763315103,-10.527550843038414,76328,2019,62230,-0.9722951576200252,绍兴,87
2020,绍兴,60010000.0,113746.0,447.5,108.551,109.771,1.1238956803714373,5.443577763315103,66371,2020,76328,22.65466816647919,绍兴,87
2021,绍兴,67950000.0,127875.0,447.0,109.771,110.768,0.9082544570059488,1.1238956803714373,87038,2021,66371,-13.045016245676555,绍兴,87
2019,绥化,11010000.0,21045.0,522.0,23.708,23.36,-1.467858950565206,-5.168000000000006,34351,2019,36514,-1.722560155030414,绥化,68
2020,绥化,11500000.0,22122.0,517.5,23.36,21.654,-7.30308219178082,-1.467858950565206,34655,2020,34351,-5.923755271950485,绥化,68
2021,绥化,11780000.0,31915.0,513.0,21.654,19.721,-8.92675718112127,-7.30308219178082,45525,2021,34655,0.884981514366394,绥化,68
2019,绵阳,28560000.0,58685.0,531.0,44.05,43.693,-0.8104426787741188,-12.865450805079725,37450,2019,35819,-0.19504583577140627,绵阳,228
2020,绵阳,30100000.0,61936.0,529.0,43.693,43.573,-0.2746435355777755,-0.8104426787741188,45348,2020,37450,4.553449286691421,绵阳,228
2021,绵阳,33500000.0,68696.0,527.0,43.573,43.533,-0.09179996787000928,-0.2746435355777755,74534,2021,45348,21.089452603471294,绵阳,228
2019,聊城,22600000.0,37129.0,647.0,41.024,41.202,0.4338923556942211,-6.581044769321857,76367,2019,77489,35.47501660897234,聊城,131
2020,聊城,23170000.0,38925.0,647.5,41.202,41.22,0.04368719965050406,0.4338923556942211,75356,2020,76367,-1.4479474506058925,聊城,131
2021,聊城,26430000.0,44485.0,648.0,41.22,39.497,-4.180009704027169,0.04368719965050406,63186,2021,75356,-1.3238702580957744,聊城,131
2019,肇庆,22490000.0,53936.0,454.0,35.113,36.062,2.7027027027026973,-9.076078512610705,37189,2019,35541,-0.7844341466138127,肇庆,203
2020,肇庆,23110000.0,56318.0,456.0,36.062,35.765,-0.8235816094503828,2.7027027027026973,39194,2020,37189,4.636898230212994,肇庆,203
2021,肇庆,26500000.0,64269.0,458.0,35.765,36.25,1.3560743743883668,-0.8235816094503828,43485,2021,39194,5.3913791712603185,肇庆,203
2019,自贡,14280000.0,48904.0,320.0,20.213,20.297,0.4155741354573771,-1.6303289857893581,21471,2019,18787,-5.3789977335683705,自贡,235
2020,自贡,14580000.0,58059.0,318.5,20.297,20.381,0.4138542641769701,0.4155741354573771,21595,2020,21471,14.286474689945175,自贡,235
2021,自贡,16010000.0,64595.0,317.0,20.381,20.466,0.41705510033855475,0.4138542641769701,21284,2021,21595,0.5775231707885053,自贡,235
2019,舟山,13720000.0,116781.0,97.0,18.61,18.703,0.4997313272434174,2.602271474252937,14120,2019,16911,-18.981459301489963,舟山,86
2020,舟山,15120000.0,130130.0,96.5,18.703,18.732,0.15505533871571361,0.4997313272434174,15244,2020,14120,-16.504050617940987,舟山,86
2021,舟山,17040000.0,146611.0,96.0,18.732,19.262,2.8293828742259297,0.15505533871571361,15982,2021,15244,7.960339943342776,舟山,86
2019,芜湖,36180000.0,96154.0,390.0,46.246,49.803,7.6914760195476255,-12.632951089112648,46973,2019,47142,17.964116808047446,芜湖,94
2020,芜湖,37530000.0,102964.0,389.0,49.803,55.793,12.02738790835894,7.6914760195476255,53442,2020,46973,-0.3584913665096941,芜湖,94
2021,芜湖,43030000.0,117526.0,388.0,55.793,68.142,22.13360098937142,12.02738790835894,62248,2021,53442,13.771741213037277,芜湖,94
2019,苏州,192360000.0,179174.0,723.0,291.528,297.409,2.0173019401223797,0.4835846617837208,265796,2019,251373,3.4921013952760704,苏州,81
2020,苏州,201700000.0,158466.0,742.5,297.409,300.455,1.0241788244471393,2.0173019401223797,256830,2020,265796,5.737688614131192,苏州,81
2021,苏州,227180000.0,177505.0,762.0,300.455,287.24,-4.3983292007122445,1.0241788244471393,180685,2021,256830,-3.37326370600009,苏州,81
2019,茂名,32520000.0,51119.0,818.0,49.589,49.59,0.0020165762568407812,7.001985154496801,35452,2019,32690,1.6353687352319364,茂名,206
2020,茂名,32790000.0,53311.0,823.5,49.59,47.647,-3.91812865497077,0.0020165762568407812,44518,2020,35452,8.449066992964209,茂名,206
2021,茂名,36980000.0,59648.0,829.0,47.647,46.056,-3.339139924864107,-3.91812865497077,61352,2021,44518,25.572605212681935,茂名,206
2019,荆州,25160000.0,45097.0,637.0,37.737,37.447,-0.768476561464873,0.07425283088917417,31883,2019,34411,-18.79601661317727,荆州,171
2020,荆州,23690000.0,44143.0,632.5,37.447,35.368,-5.551846609875292,-0.768476561464873,63786,2020,31883,-7.346488041614601,荆州,171
2021,荆州,27160000.0,52735.0,628.0,35.368,35.614,0.6955439945713501,-5.551846609875292,89969,2021,63786,100.06272935420131,荆州,171
2019,荆门,20340000.0,70203.0,291.0,41.351,41.02,-0.8004643176706633,1.5820374874100238,19143,2019,21931,-2.342254085585786,荆门,165
2020,荆门,19060000.0,70162.0,288.5,41.02,30.642,-25.299853729887868,-0.8004643176706633,46784,2020,19143,-12.712598604714787,荆门,165
2021,荆门,21210000.0,83441.0,286.0,30.642,20.264,-33.86854643952745,-25.299853729887868,61655,2021,46784,144.3922060283132,荆门,165
2019,莆田,25950000.0,89342.0,364.0,45.146,43.561,-3.510831524387544,-19.96525315558077,55435,2019,52570,-7.0232220866274035,莆田,113
2020,莆田,26440000.0,82753.0,365.5,43.561,40.019,-8.13112646633457,-3.510831524387544,76727,2020,55435,5.449876355335743,莆田,113
2021,莆田,28830000.0,89672.0,367.0,40.019,38.432,-3.965616332242176,-8.13112646633457,70982,2021,76727,38.408947415892484,莆田,113
2019,菏泽,34100000.0,38867.0,1026.0,45.634,48.141,5.4937108296445585,-6.5891552207643365,83662,2019,92645,13.835473367328133,菏泽,144
2020,菏泽,34830000.0,39599.0,1026.5,48.141,49.055,1.8985895598346556,5.4937108296445585,92965,2020,83662,-9.696151977980463,菏泽,144
2021,菏泽,39770000.0,45366.0,1027.0,49.055,46.658,-4.886352053817141,1.8985895598346556,79643,2021,92965,11.119743730726018,菏泽,144
2019,萍乡,9300000.0,48007.0,200.0,16.606,16.114,-2.9627845357099893,-0.3719702423805953,23511,2019,23023,14.622124863088718,萍乡,123
2020,萍乡,9630000.0,53302.0,199.5,16.114,15.622,-3.0532456249224333,-2.9627845357099893,36315,2020,23511,2.119619510923859,萍乡,123
2021,萍乡,11080000.0,61386.0,199.0,15.622,15.076,-3.495071053642295,-3.0532456249224333,29317,2021,36315,54.45961464846242,萍乡,123
2019,营口,13280000.0,54545.0,231.0,21.509,19.434,-9.647124459528566,-6.2870338096897935,26503,2019,30766,8.201448969543504,营口,42
2020,营口,13250000.0,56777.0,229.5,19.434,18.863,-2.9381496346609115,-9.647124459528566,28946,2020,26503,-13.85620490151466,营口,42
2021,营口,14030000.0,60484.0,228.0,18.863,18.445,-2.2159783703546587,-2.9381496346609115,26455,2021,28946,9.217824397238049,营口,42
2019,葫芦岛,8070000.0,31802.0,276.0,17.359,16.485,-5.034852238032158,-7.002035786992384,28235,2019,28099,0.6555380426995271,葫芦岛,48
2020,葫芦岛,7700000.0,31514.0,273.5,16.485,15.893,-3.5911434637549213,-5.034852238032158,27182,2020,28235,0.48400298943022885,葫芦岛,48
2021,葫芦岛,8420000.0,34823.0,271.0,15.893,15.496,-2.497955074561129,-3.5911434637549213,22820,2021,27182,-3.7294138480609176,葫芦岛,48
2019,蚌埠,20570000.0,60469.0,386.0,27.749,24.963,-10.040001441493379,0.5180033326088427,46775,2019,38611,14.447046269674244,蚌埠,95
2020,蚌埠,20830000.0,63209.0,386.5,24.963,24.028,-3.7455434042382816,-10.040001441493379,42579,2020,46775,21.144233508585636,蚌埠,95
2021,蚌埠,19890000.0,60117.0,387.0,24.028,24.749,3.0006658897952394,-3.7455434042382816,48525,2021,42579,-8.970603955104222,蚌埠,95
2019,衡水,15050000.0,33599.0,458.0,22.977,24.018,4.530617574095837,-1.44971048681107,61406,2019,65611,32.288243240518575,衡水,14
2020,衡水,15600000.0,36938.0,458.5,24.018,24.493,1.9776834041135727,4.530617574095837,55217,2020,61406,-6.408986298029294,衡水,14
2021,衡水,17030000.0,40561.0,459.0,24.493,23.863,-2.5721634752786473,1.9776834041135727,60485,2021,55217,-10.078819659316679,衡水,14
2019,衡阳,33730000.0,46379.0,797.0,50.013,51.19,2.3533881190890362,8.150246518467256,52782,2019,45759,3.7595519375977866,衡阳,175
2020,衡阳,35090000.0,52550.0,791.0,51.19,49.665,-2.9790974799765553,2.3533881190890362,61718,2020,52782,15.347800432701764,衡阳,175
2021,衡阳,38400000.0,57909.0,785.0,49.665,48.533,-2.2792711164804147,-2.9790974799765553,89878,2021,61718,16.930014019931036,衡阳,175
2019,衢州,15740000.0,71087.0,258.0,20.794,21.293,2.3997306915456322,7.595984683845597,35085,2019,36509,20.424184450968102,衢州,88
2020,衢州,16390000.0,72192.0,257.0,21.293,21.368,0.352228431879018,2.3997306915456322,34784,2020,35085,-3.900408118546112,衢州,88
2021,衢州,18760000.0,82174.0,256.0,21.368,21.939,2.6722201422688205,0.352228431879018,36929,2021,34784,-0.857916488527861,衢州,88
2019,襄阳,48130000.0,84815.0,590.0,111.48,108.338,-2.818442770003597,6.649829233992488,46605,2019,44871,-9.910253578814222,襄阳,164
2020,襄阳,46020000.0,84773.0,588.5,108.338,79.254,-26.845612804371495,-2.818442770003597,81674,2020,46605,3.8644113124289627,襄阳,164
2021,襄阳,53090000.0,100824.0,587.0,79.254,50.17,-36.69720140308376,-26.845612804371495,112109,2021,81674,75.24729106319064,襄阳,164
2019,西宁,13280000.0,55812.0,209.0,36.176,35.745,-1.191397611676262,6.349952963311393,28071,2019,28306,4.10062152918245,西宁,286
2020,西宁,13730000.0,54439.0,211.0,35.745,36.021,0.7721359630717678,-1.191397611676262,29063,2020,28071,-0.8302126757577898,西宁,286
2021,西宁,15490000.0,62638.0,213.0,36.021,36.021,0.0,0.7721359630717678,20956,2021,29063,3.533896191799366,西宁,286
2019,西安,93210000.0,92256.0,957.0,211.314,213.569,1.0671323244082245,7.684702956674166,135136,2019,248065,6.518238615625737,西安,264
2020,西安,100200000.0,79181.0,978.0,213.569,202.9,-4.995575200520666,1.0671323244082245,140099,2020,135136,-45.52395541491141,西安,264
2021,西安,106880000.0,83689.0,999.0,202.9,205.793,1.4258255298176445,-4.995575200520666,130871,2021,140099,3.6725964953824297,西安,264
2019,许昌,28310000.0,63996.0,511.0,42.37,40.483,-4.453622846353554,-2.4631675874769803,35913,2019,38222,2.7998171108899705,许昌,154
2020,许昌,34490000.0,78875.0,512.0,40.483,37.301,-7.860089420250464,-4.453622846353554,44998,2020,35913,-6.0410234943226415,许昌,154
2021,许昌,36550000.0,83415.0,513.0,37.301,33.592,-9.94343315192623,-7.860089420250464,63789,2021,44998,25.297246122573995,许昌,154
2019,贵港,12580000.0,28451.0,565.0,17.963,20.998,16.895841451873295,1.8888258650028473,37297,2019,36920,24.77609922606374,贵港,212
2020,贵港,13530000.0,31363.0,566.0,20.998,20.251,-3.5574816649204677,16.895841451873295,32129,2020,37297,1.0211267605633803,贵港,212
2021,贵港,15020000.0,34632.0,567.0,20.251,19.713,-2.6566589304231902,-3.5574816649204677,42274,2021,32129,-13.856342333163527,贵港,212
2019,贵阳,40400000.0,81995.0,428.0,107.82,113.268,5.052865887590436,1.4022515024123237,90119,2019,103467,19.496223407941237,贵阳,244
2020,贵阳,43120000.0,72246.0,436.5,113.268,111.209,-1.817812621393507,5.052865887590436,85039,2020,90119,-12.90073163424087,贵阳,244
2021,贵阳,47110000.0,77919.0,445.0,111.209,104.607,-5.93656988193402,-1.817812621393507,99301,2021,85039,-5.63699108955936,贵阳,244
2019,贺州,7010000.0,33676.0,248.0,11.312,11.255,-0.5038896746817416,7.070515854235683,20686,2019,18362,5.063798134691309,贺州,221
2020,贺州,7540000.0,37539.0,248.5,11.255,12.23,8.662816525988445,-0.5038896746817416,17352,2020,20686,12.656573358022003,贺州,221
2021,贺州,9090000.0,45044.0,249.0,12.23,12.02,-1.7170891251022145,8.662816525988445,21467,2021,17352,-16.117180701924006,贺州,221
2019,资阳,7780000.0,31019.0,342.0,16.3,16.191,-0.6687116564417286,-12.927350427350417,15346,2019,12375,0.024248302618816685,资阳,241
2020,资阳,8080000.0,34806.0,339.5,16.191,16.178,-0.08029151998022435,-0.6687116564417286,16764,2020,15346,24.00808080808081,资阳,241
2021,资阳,8910000.0,38717.0,337.0,16.178,16.177,-0.006181233774268897,-0.08029151998022435,25796,2021,16764,9.240192884139189,资阳,241
2019,赣州,34740000.0,39968.0,983.0,56.597,56.216,-0.673180557273354,4.128566960425367,94321,2019,99737,1.0906031765337876,赣州,124
2020,赣州,36450000.0,40754.0,983.5,56.216,58.122,3.390493809591573,-0.673180557273354,116025,2020,94321,-5.430281640715081,赣州,124
2021,赣州,41690000.0,46452.0,984.0,58.122,59.28,1.9923608960462498,3.390493809591573,119784,2021,116025,23.010782328431635,赣州,124
2019,赤峰,17080000.0,39488.0,460.0,31.316,30.248,-3.410397241026944,5.490803745873472,50453,2019,52561,10.822720755671755,赤峰,29
2020,赤峰,17630000.0,43595.0,457.0,30.248,31.239,3.2762496693996286,-3.410397241026944,50244,2020,50453,-4.01057818534655,赤峰,29
2021,赤峰,19750000.0,49069.0,454.0,31.239,30.68,-1.789429879317523,3.2762496693996286,41242,2021,50244,-0.41424692287871884,赤峰,29
2019,辽源,4100000.0,35108.0,117.0,8.737,7.796,-10.770287283964745,-1.875561545372864,9215,2019,9927,-8.591160220994475,辽源,52
2020,辽源,4300000.0,37171.0,115.5,7.796,7.127,-8.581323755772196,-10.770287283964745,10717,2020,9215,-7.172358214969275,辽源,52
2021,辽源,4630000.0,47007.0,114.0,7.127,7.26,1.8661428370983586,-8.581323755772196,9750,2021,10717,16.299511665762346,辽源,52
2019,辽阳,8310000.0,45498.0,174.0,16.163,17.531,8.46377528924085,-3.6597723073255093,14382,2019,17500,-7.991587802313354,辽阳,44
2020,辽阳,8380000.0,51792.0,172.5,17.531,16.507,-5.84108151274883,8.46377528924085,15622,2020,14382,-17.817142857142855,辽阳,44
2021,辽阳,8600000.0,54105.0,171.0,16.507,14.695,-10.977161204337559,-5.84108151274883,16115,2021,15622,8.621888471700737,辽阳,44
2019,达州,20420000.0,35625.0,659.0,53.257,51.478,-3.340405956024554,0.8521597515480822,30842,2019,28281,-8.897335953355023,达州,240
2020,达州,21170000.0,38068.0,654.0,51.478,44.773,-13.024981545514585,-3.340405956024554,29836,2020,30842,9.055549662317457,达州,240
2021,达州,23520000.0,43646.0,649.0,44.773,38.068,-14.975543296182977,-13.024981545514585,35931,2021,29836,-3.2617858764023087,达州,240
2019,运城,15630000.0,29126.0,514.0,36.327,38.159,5.043080904010793,5.115888769929688,56244,2019,50137,0.03391859537110934,运城,22
2020,运城,16440000.0,34383.0,513.5,38.159,37.148,-2.649440498964846,5.043080904010793,72429,2020,56244,12.180625087260905,运城,22
2021,运城,20530000.0,43201.0,513.0,37.148,37.013,-0.36341121998493886,-2.649440498964846,110610,2021,72429,28.776402816300404,运城,22
2019,连云港,31390000.0,69523.0,534.0,42.7,43.474,1.8126463700234048,-9.68506102074917,115245,2019,84406,3.2918889813500414,连云港,71
2020,连云港,32770000.0,71303.0,533.5,43.474,43.595,0.2783272760730603,1.8126463700234048,102295,2020,115245,36.53650214439732,连云港,71
2021,连云港,37280000.0,81015.0,533.0,43.595,41.706,-4.333065718545695,0.2783272760730603,66467,2021,102295,-11.236930018655906,连云港,71
2019,通化,7260000.0,33702.0,215.0,18.563,18.258,-1.6430533857673852,8.542860484153891,20740,2019,24374,-10.721219002966924,通化,53
2020,通化,7490000.0,35113.0,212.5,18.258,14.552,-20.297951582867782,-1.6430533857673852,20396,2020,20740,-14.909329613522607,通化,53
2021,通化,5680000.0,44308.0,210.0,14.552,14.242,-2.1302913688839937,-20.297951582867782,20123,2021,20396,-1.6586306653809064,通化,53
2019,通辽,12670000.0,40410.0,317.0,22.649,21.469,-5.209943043842994,-6.327805120145571,23884,2019,28300,15.661271865293443,通辽,30
2020,通辽,12770000.0,44521.0,316.0,21.469,22.408,4.373748195071965,-5.209943043842994,27105,2020,23884,-15.604240282685513,通辽,30
2021,通辽,14110000.0,49346.0,315.0,22.408,20.92,-6.640485540878255,4.373748195071965,24263,2021,27105,13.486015742756658,通辽,30
2019,遂宁,13460000.0,42113.0,362.0,33.326,30.845,-7.444637820320475,62.923490589098044,21909,2019,18461,4.9994312364918665,遂宁,232
2020,遂宁,14030000.0,49495.0,360.0,30.845,28.364,-8.043443021559405,-7.444637820320475,20901,2020,21909,18.677211418666378,遂宁,232
2021,遂宁,15200000.0,54300.0,358.0,28.364,25.883,-8.747003243548166,-8.043443021559405,20515,2021,20901,-4.600848966178283,遂宁,232
2019,遵义,34830000.0,55411.0,819.0,47.726,49.327,3.3545656455600703,4.78176868358654,84099,2019,83846,-5.6255909234163255,遵义,246
2020,遵义,37200000.0,56334.0,824.0,49.327,50.738,2.8605023617896923,3.3545656455600703,62830,2020,84099,0.3017436729241705,遵义,246
2021,遵义,41700000.0,63170.0,829.0,50.738,50.274,-0.9145019512002811,2.8605023617896923,82420,2021,62830,-25.290431515237994,遵义,246
2019,邢台,21200000.0,28707.0,801.0,39.885,39.836,-0.12285320295850444,6.901634950415427,117118,2019,94719,6.14200228602165,邢台,8
2020,邢台,22000000.0,30909.0,800.5,39.836,40.9,2.670950898684607,-0.12285320295850444,90598,2020,117118,23.647842565905467,邢台,8
2021,邢台,24270000.0,34193.0,800.0,40.9,40.038,-2.107579462102694,2.670950898684607,96486,2021,90598,-22.643829300363734,邢台,8
2019,那曲,1580000.0,30420.0,54.0,3.693,4.019,8.82751150825887,6.487889273356403,7214,2019,6777,-11.086329047494097,那曲,263
2020,那曲,1710000.0,33371.0,55.0,4.019,3.909,-2.736999253545666,8.82751150825887,8155,2020,7214,6.448280950272982,那曲,263
2021,那曲,1820000.0,33788.0,56.0,3.909,3.799,-2.814018930672803,-2.736999253545666,5762,2021,8155,13.044080953701137,那曲,263
2019,邯郸,34860000.0,36546.0,1061.0,62.134,56.287,-9.410306756365278,-0.5951428662848365,103854,2019,109781,-1.0099097393170486,邯郸,7
2020,邯郸,36370000.0,38623.0,1061.0,56.287,51.724,-8.106667614191558,-9.410306756365278,93725,2020,103854,-5.398930598190944,邯郸,7
2021,邯郸,41150000.0,43817.0,1061.0,51.724,58.571,13.237568633516359,-8.106667614191558,103500,2021,93725,-9.75311494983342,邯郸,7
2019,邵阳,21520000.0,29339.0,826.0,38.21,42.133,10.266945825700082,5.033123505319011,46970,2019,43591,-7.890121500264131,邵阳,184
2020,邵阳,22510000.0,34293.0,821.5,42.133,41.049,-2.5728051645978285,10.266945825700082,43331,2020,46970,7.751600100938267,邵阳,184
2021,邵阳,24620000.0,37783.0,817.0,41.049,40.873,-0.4287558771224681,-2.5728051645978285,88648,2021,43331,-7.747498403236108,邵阳,184
2019,郑州,115900006.0,113139.0,882.0,189.244,213.99,13.07624019783983,0.696517412935322,186097,2019,185642,-4.634652529486705,郑州,145
2020,郑州,120040000.0,96134.0,896.5,213.99,219.822,2.725360998177482,13.07624019783983,223973,2020,186097,0.24509539867055946,郑州,145
